Symbol,Company Name,Industry,Market Cap
NICK,Nicholas Financial,Consumer Finance,85
NILE,BitNile Holdings,Capital Markets,68
NINE,Nine Energy Service,Energy Equipment & Services,59
NIO,NIO Inc.,Automobiles,31090
NISN,Nisun International Enterprise Development Group,Credit Services,28
NIU,Niu Technologies,Automobiles,796
NJR,New Jersey Resources,Gas Utilities,4350
NKE,"Nike, Inc.","Textiles, Apparel & Luxury Goods",210080
NKLA,Nikola,Machinery,2870
NKSH,National Bankshares,Banks,228
NKTR,Nektar Therapeutics,Pharmaceuticals,1960
NKTX,Nkarta,Biotechnology,305
NL,NL Industries,Commercial Services & Supplies,336
NLIT,Northern Lights Acquisition,Blank Check / SPAC,151
NLOK,NortonLifeLock,Software,16980
NLS,Nautilus,Leisure Products,143
NLSN,Nielsen Holdings,Professional Services,6080
NLSP,NLS Pharmaceutics,Biotechnology,21
NLTX,Neoleukin Therapeutics,Biotechnology,98
NLY,Annaly Capital Management,Mortgage Real Estate Investment Trust...,10310
NM,Navios Maritime Holdings,Marine,84
NMFC,New Mountain Finance,Capital Markets,1350
NMG,Nouveau Monde Graphite,Other Industrial Metals & Mining,389
NMIH,NMI Holdings,Thrifts & Mortgage Finance,1880
NMM,Navios Maritime Partners,Marine,952
NMMC,North Mountain Merger,Shell Companies,163
NMR,Nomura Holdings,Capital Markets,13210
NMRD,Nemaura Medical,Health Care Equipment & Supplies,104
NMRK,Newmark Group,Real Estate Management & Development,3220
NMTC,NeuroOne Medical Technologies,Health Care Equipment & Supplies,33
NMTR,9 Meters Biopharma,Pharmaceuticals,141
NN,NextNav,Internet Content & Information,579
NNBR,"NN, Inc.",Machinery,104
NNDM,Nano Dimension,"Technology Hardware, Storage & Periph...",855
NNI,Nelnet,Consumer Finance,3120
NNN,National Retail Properties,Equity Real Estate Investment Trusts ...,7620
NNOX,Nano-X Imaging,Health Care Equipment & Supplies,485
NNVC,NanoViricides,Biotechnology,22
NOA,North American Construction Group,Energy Equipment & Services,443
NOAC,Natural Order Acquisition,Blank Check / SPAC,283
NOAH,Noah Holdings,Capital Markets,1550
NOC,Northrop Grumman,Aerospace & Defense,73140
NODK,NI Holdings,Insurance,385
NOG,Northern Oil & Gas,"Oil, Gas & Consumable Fuels",2150
NOK,Nokia,Communications Equipment,29380
NOMD,Nomad Foods,Food Products,4050
NOTV,Inotiv,Life Sciences Tools & Services,611
NOV,NOV Inc.,Energy Equipment & Services,7190
NOVA,Sunnova Energy International,Independent Power and Renewable Elect...,2110
NOVN,Novan,Pharmaceuticals,65
NOVT,Novanta,"Electronic Equipment, Instruments & C...",4770
NOVV,Nova Vision Acquisition,Blank Check / SPAC,75
NOW,ServiceNow,Software,114230
NP,Neenah,Paper & Forest Products,568
NPAB,New Providence Acquisition II,Blank Check / SPAC,309
NPCE,NeuroPace,Medical Devices,188
NPK,National Presto Industries,Aerospace & Defense,573
NPO,EnPro Industries,Machinery,2140
NPTN,NeoPhotonics,Semiconductors & Semiconductor Equipment,804
NR,Newpark Resources,Energy Equipment & Services,351
NRAC,Noble Rock Acquisition,Blank Check / SPAC,295
NRBO,NeuroBo Pharmaceuticals,Biotechnology,21
NRC,National Research,Health Care Providers & Services,942
NRDS,NerdWallet,Credit Services,633
NRDY,Nerdy,Software-Application,359
NREF,NexPoint Real Estate Finance,REIT-Mortgage,611
NRG,NRG Energy,Independent Power and Renewable Elect...,9100
NRGV,Energy Vault Holdings,Utilities-Renewable,1740
NRIM,Northrim BanCorp,Banks,271
NRIX,Nurix Therapeutics,Biotechnology,658
NRP,Natural Resource Partners LP,"Oil, Gas & Consumable Fuels",480
NRSN,NeuroSense Therapeutics,Biotechnology,21
NRT,North European Oil Royalty Trust,"Oil, Gas & Consumable Fuels",145
NRXP,NRx Pharmaceuticals,Biotechnology,169
NRZ,New Residential Investment,Mortgage Real Estate Investment Trust...,4760
NS,NuStar Energy,"Oil, Gas & Consumable Fuels",1860
NSA,National Storage Affiliates Trust,Equity Real Estate Investment Trusts ...,8100
NSC,Norfolk Southern,Road & Rail,68230
NSEC,National Security Group,Insurance,41
NSIT,Insight Enterprises,"Electronic Equipment, Instruments & C...",3650
NSP,Insperity,Professional Services,3450
NSPR,InspireMD,Health Care Equipment & Supplies,22
NSR,Nomad Royalty Company,Other Precious Metals & Mining,425
NSSC,Napco Security Technologies,"Electronic Equipment, Instruments & C...",741
NSTB,Northern Star Investment II,Blank Check / SPAC,488
NSTC,Northern Star Investment III,Blank Check / SPAC,486
NSTD,Northern Star Investment IV,Blank Check / SPAC,486
NSTG,NanoString Technologies,Life Sciences Tools & Services,1650
NSTS,NSTS Bancorp,Banks-Regional,65
NSYS,Nortech Systems,"Electronic Equipment, Instruments & C...",28
NTAP,NetApp,"Technology Hardware, Storage & Periph...",17880
NTB,The Bank of N.T. Butterfield & Son,Banks,1810
NTCO,Natura &Co Holding,Personal Products,5970
NTCT,NetScout Systems,Communications Equipment,2340
NTES,NetEase,Entertainment,61950
NTGR,Netgear,Communications Equipment,769
NTIC,Northern Technologies International,Chemicals,119
NTIP,Network-1 Technologies,Communications Equipment,64
NTLA,Intellia Therapeutics,Biotechnology,5780
NTNX,Nutanix,Software,5430
NTP,Nam Tai Property,Real Estate Management & Development,267
NTR,Nutrien,Chemicals,52510
NTRA,Natera,Biotechnology,5670
NTRB,Nutriband,Biotechnology,29
NTRS,Northern Trust,Capital Markets,22340
NTST,NetSTREIT,Equity Real Estate Investment Trusts ...,1080
NTUS,Natus Medical,Health Care Equipment & Supplies,921
NTWK,NetSol Technologies,Software,45
NTZ,Natuzzi S.p.A,Household Durables,113
NU,Nu Holdings,Banks-Diversified,33010
NUAN,Nuance Communications,Software,17880
NUE,Nucor,Metals & Mining,37330
NURO,NeuroMetrix,Health Care Equipment & Supplies,28
NUS,Nu Skin Enterprises,Personal Products,2370
NUVA,NuVasive,Health Care Equipment & Supplies,2890
NUVB,Nuvation Bio,Pharmaceutical Preparation Manufactur...,1010
NUVL,Nuvalent,Biotechnology,761
NUWE,Nuwellis,Medical Devices,10
NUZE,NuZee,Food Products,39
NVAC,NorthView Acquisition,Blank Check / SPAC,238
NVAX,Novavax,Biotechnology,5470
NVCN,Neovasc,Health Care Equipment & Supplies,32
NVCR,Novocure,Health Care Equipment & Supplies,7510
NVCT,Nuvectis Pharma,Biotechnology,96
NVDA,NVIDIA,Semiconductors & Semiconductor Equipment,571570
NVEC,NVE Corporation,Semiconductors & Semiconductor Equipment,272
NVEE,NV5 Global,Construction & Engineering,1930
NVEI,Nuvei,Software-Infrastructure,6740
NVFY,Nova Lifestyle,Household Durables,9
NVGS,Navigator Holdings,"Oil, Gas & Consumable Fuels",831
NVIV,Invivo Therapeutics Holdings,Health Care Equipment & Supplies,10
NVMI,Nova Ltd.,Semiconductors & Semiconductor Equipment,2870
NVNO,enVVeno Medical,Medical Devices,47
NVO,Novo Nordisk,Pharmaceuticals,238610
NVOS,Novo Integrated Sciences,Health Care Providers & Services,48
NVR,"NVR, Inc.",Household Durables,16640
NVRO,Nevro,Health Care Equipment & Supplies,2570
NVS,Novartis AG,Pharmaceuticals,193910
NVSA,New Vista Acquisition,Blank Check / SPAC,337
NVST,Envista Holdings,Health Care Equipment & Supplies,7510
NVT,nVent Electric,Electrical Equipment,5590
NVTA,Invitae,Biotechnology,1870
NVTS,Navitas Semiconductor,Semiconductors,1060
NVVE,Nuvve Holding,Specialty Retail,126
NVX,NOVONIX,Electrical Equipment & Parts,1820
NWBI,Northwest Bancshares,Thrifts & Mortgage Finance,1760
NWE,NorthWestern,Multi-Utilities,3340
NWFL,Norwood Financial,Banks,228
NWG,NatWest Group,Banks,30880
NWL,Newell Brands,Household Durables,9850
NWLI,National Western Life Group,Insurance,774
NWN,Northwest Natural Holding Company,Gas Utilities,1740
NWPX,Northwest Pipe Company,Construction & Engineering,286
NWS,News Corporation,Media,12950
NWSA,News Corporation,Media,12950
NX,Quanex Building Products,Building Products,773
NXE,NexGen Energy,"Oil, Gas & Consumable Fuels",2430
NXGL,NexGel,Medical Instruments & Supplies,10
NXGN,NextGen Healthcare,Health Care Technology,1330
NXPI,NXP Semiconductors NV,Semiconductors & Semiconductor Equipment,46320
NXPL,NextPlat,Software-Application,29
NXRT,NexPoint Residential Trust,Equity Real Estate Investment Trusts ...,4510
NXST,Nexstar Media Group,Media,7510
NXTC,NextCure,Biotechnology,132
NXTP,NextPlay Technologies,Information Technology Services,60
NYC,New York City REIT,REIT-Office,169
NYCB,New York Community Bancorp,Thrifts & Mortgage Finance,5300
NYMT,New York Mortgage Trust,Mortgage Real Estate Investment Trust...,1360
NYMX,Nymox Pharmaceutical,Biotechnology,170
NYT,The New York Times Company,Media,7670
NYXH,Nyxoah,Medical Instruments & Supplies,498
O,Realty Income,Equity Real Estate Investment Trusts ...,39510
OACB,Oaktree Acquisition II,Blank Check / SPAC,308
OAS,Oasis Petroleum,"Oil, Gas & Consumable Fuels",2850
OB,Outbrain,Internet Content & Information,603
OBAS,Optibase,Real Estate Management & Development,64
OBCI,Ocean Bio-Chem,Household Products,84
OBE,Obsidian Energy,"Oil, Gas & Consumable Fuels",686
OBLG,Oblong,Software-Application,25
OBNK,Origin Bancorp,Banks,1040
OBSV,ObsEva,Biotechnology,101
OBT,Orange County Bancorp,Banks-Regional,231
OC,Owens Corning,Building Products,8610
OCA,Omnichannel Acquisition,Blank Check / SPAC,257
OCAX,OCA Acquisition,Blank Check / SPAC,187
OCC,Optical Cable,Communications Equipment,35
OCCI,OFS Credit Company,Asset Management,148
OCDX,Ortho Clinical Diagnostics Holdings,Health Care Equipment & Supplies,4100
OCFC,OceanFirst Financial,Thrifts & Mortgage Finance,1300
OCFT,OneConnect Financial Technology Co.,Software,566
OCG,Oriental Culture Holding,Internet Retail,94
OCGN,Ocugen,Biotechnology,581
OCN,Ocwen Financial,Thrifts & Mortgage Finance,247
OCSL,Oaktree Specialty Lending,Capital Markets,1340
OCUL,Ocular Therapeutix,Pharmaceuticals,404
OCUP,Ocuphire Pharma,Biotechnology,69
OCX,OncoCyte,Biotechnology,121
ODC,Oil-Dri Corporation of America,Household Products,219
ODFL,Old Dominion Freight Line,Road & Rail,36560
ODP,The ODP Corporation,Specialty Retail,2100
OEC,Orion Engineered Carbons,Chemicals,946
OEG,Orbital Energy Group,Utilities-Diversified,99
OEPW,One Equity Partners Open Water I,Blank Check / SPAC,420
OESX,Orion Energy Systems,Electrical Equipment,88
OFC,Corporate Office Properties Trust,Equity Real Estate Investment Trusts ...,3140
OFED,Oconee Federal Financial,Thrifts & Mortgage Finance,140
OFG,OFG Bancorp,Banks,1320
OFIX,Orthofix Medical,Health Care Equipment & Supplies,711
OFLX,Omega Flex,Machinery,1510
OFS,OFS Capital,Capital Markets,145
OG,Onion Global,Software-Application,139
OGE,OGE Energy,Electric Utilities,7970
OGEN,Oragenics,Biotechnology,38
OGI,OrganiGram Holdings,Pharmaceuticals,449
OGN,Organon & Co.,Pharmaceuticals,9930
OGS,ONE Gas,Gas Utilities,4690
OHAA,OPY Acquisition I,Blank Check / SPAC,155
OHI,Omega Healthcare Investors,Equity Real Estate Investment Trusts ...,6940
OHPA,Orion Acquisition,Blank Check / SPAC,505
OI,O-I Glass,Containers & Packaging,1910
OII,Oceaneering International,Energy Equipment & Services,1510
OIIM,O2Micro International,Semiconductors & Semiconductor Equipment,116
OIS,Oil States International,Energy Equipment & Services,361
OKE,ONEOK,"Oil, Gas & Consumable Fuels",30530
OKTA,"Okta, Inc.",IT Services,26800
OLB,The OLB Group,Software-Application,20
OLED,Universal Display,Semiconductors & Semiconductor Equipment,7570
OLIT,OmniLit Acquisition,Blank Check / SPAC,191
OLK,Olink Holding AB (publ),Diagnostics & Research,2030
OLLI,Ollie's Bargain Outlet Holdings,Multiline Retail,2860
OLMA,Olema Pharmaceuticals,Biotechnology,202
OLN,Olin Corporation,Chemicals,7440
OLO,"Olo, Inc.",Software-Application,2100
OLP,One Liberty Properties,Equity Real Estate Investment Trusts ...,635
OLPX,Olaplex Holdings,Specialty Retail,10910
OM,Outset Medical,Medical Devices,2040
OMAB,Grupo Aeroportuario del Centro Norte,Transportation Infrastructure,2750
OMC,Omnicom Group,Media,16660
OMCL,Omnicell,Health Care Technology,5980
OMEG,Omega Alpha SPAC,Blank Check / SPAC,174
OMER,Omeros,Pharmaceuticals,424
OMEX,Odyssey Marine Exploration,Commercial Services & Supplies,85
OMF,OneMain Holdings,Consumer Finance,6030
OMGA,Omega Therapeutics,Biotechnology,508
OMI,Owens & Minor,Health Care Providers & Services,3230
OMIC,Singular Genomics Systems,Medical Instruments & Supplies,550
OMQS,OMNIQ,Software-Application,37
ON,ON Semiconductor,Semiconductors & Semiconductor Equipment,25230
ONB,Old National Bancorp,Banks,5150
ONCR,Oncorus,Biotechnology,54
ONCS,OncoSec Medical,Biotechnology,38
ONCT,Oncternal Therapeutics,Biotechnology,81
ONCY,Oncolytics Biotech,Biotechnology,87
ONDS,Ondas Holdings,Communication Equipment,213
ONE,OneSmart International Education Group,Diversified Consumer Services,16
ONEM,1Life Healthcare,Health Care Equipment & Supplies,2050
ONEW,OneWater Marine,Specialty Retail,833
ONL,Orion Office REIT,REIT-Office,929
ONON,On Holding AG,Apparel Retail,7070
ONTF,"ON24, Inc.",Software-Application,614
ONTO,Onto Innovation,Semiconductors & Semiconductor Equipment,3880
ONTX,Onconova Therapeutics,Pharmaceuticals,34
ONVO,Organovo Holdings,Biotechnology,34
ONYX,Onyx Acquisition Co. I,Blank Check / SPAC,329
OOMA,"Ooma, Inc.",Diversified Telecommunication Services,356
OP,OceanPal,Marine Shipping,15
OPA,Magnum Opus Acquisition,Blank Check / SPAC,248
OPAD,Offerpad Solutions,Real Estate Services,1180
OPBK,OP Bancorp,Thrifts & Mortgage Finance,204
OPCH,Option Care Health,Medical Care Facilities,4720
OPEN,Opendoor Technologies,Real Estate Management & Development,4190
OPFI,OppFi,Software-Application,44
OPGN,OpGen,Biotechnology,35
OPHC,OptimumBank Holdings,Banks,19
OPI,Office Properties Income Trust,Equity Real Estate Investment Trusts ...,1230
OPK,OPKO Health,Biotechnology,2110
OPNT,Opiant Pharmaceuticals,Pharmaceuticals,131
OPOF,Old Point Financial,Banks,131
OPRA,Opera,Software,610
OPRT,Oportun Financial,Consumer Finance,476
OPRX,OptimizeRx,Health Care Technology,771
OPT,Opthea,Healthcare,237
OPTN,OptiNose,Pharmaceuticals,224
OPTT,Ocean Power Technologies,Electrical Equipment,66
OPY,Oppenheimer Holdings,Capital Markets,539
OR,Osisko Gold Royalties,Metals & Mining,2280
ORA,Ormat Technologies,Independent Power and Renewable Elect...,4000
ORAN,Orange,Diversified Telecommunication Services,30920
ORC,Orchid Island Capital,Mortgage Real Estate Investment Trust...,563
ORCC,Owl Rock Capital,Capital Markets,5860
ORCL,Oracle,Software,204260
ORGN,Origin Materials,Mortgage Real Estate Investment Trust...,735
ORGO,Organogenesis Holdings,Biotechnology,1110
ORGS,Orgenesis,Biotechnology,87
ORI,Old Republic International,Insurance,8120
ORIA,Orion Biotech Opportunities,Blank Check / SPAC,242
ORIC,Oric Pharmaceuticals,Biotechnology,286
ORLA,Orla Mining,Gold,1120
ORLY,O'Reilly Automotive,Specialty Retail,44900
ORMP,Oramed Pharmaceuticals,Pharmaceuticals,342
ORN,Orion Group Holdings,Construction & Engineering,90
ORPH,Orphazyme,Biotechnology,40
ORRF,Orrstown Financial Services,Banks,270
ORTX,Orchard Therapeutics,Biotechnology,105
OSBC,Old Second Bancorp,Banks,630
OSCR,Oscar Health,Healthcare Plans,1500
OSG,Overseas Shipholding Group,"Oil, Gas & Consumable Fuels",183
OSH,Oak Street Health,Health Care Providers & Services,5350
OSI,Osiris Acquisition,Blank Check / SPAC,279
OSIS,OSI Systems,"Electronic Equipment, Instruments & C...",1450
OSK,Oshkosh,Machinery,7080
OSPN,OneSpan,Software,523
OSS,One Stop Systems,"Technology Hardware, Storage & Periph...",73
OSTK,Overstock.com,Internet & Direct Marketing Retail,2220
OSTR,Oyster Enterprises Acquisition,Blank Check / SPAC,281
OSUR,OraSure Technologies,Health Care Equipment & Supplies,542
OSW,OneSpaWorld Holdings,Diversified Consumer Services,922
OTEC,OceanTech Acquisitions I,Blank Check / SPAC,130
OTEX,Open Text,Software,11510
OTIC,Otonomy,Pharmaceuticals,129
OTIS,Otis Worldwide,Machinery,33130
OTLK,Outlook Therapeutics,Biotechnology,388
OTLY,Oatly Group AB,Beverages-Non-Alcoholic,3700
OTMO,Otonomo Technologies,Software-Application,199
OTRA,OTR Acquisition,Blank Check / SPAC,135
OTRK,Ontrak,Health Care Providers & Services,49
OTTR,Otter Tail,Electric Utilities,2630
OUST,Ouster,Electronic Components,524
OUT,OUTFRONT Media,Equity Real Estate Investment Trusts ...,4360
OVBC,Ohio Valley Banc,Banks,142
OVID,Ovid Therapeutics,Biotechnology,227
OVLY,Oak Valley Bancorp,Banks,151
OVV,Ovintiv,"Oil, Gas & Consumable Fuels",12650
OWL,Blue Owl Capital,Asset Management,4980
OWLT,Owlet,Medical Devices,279
OXAC,Oxbridge Acquisition,Blank Check / SPAC,144
OXBR,Oxbridge Re Holdings,Insurance,36
OXM,Oxford Industries,"Textiles, Apparel & Luxury Goods",1440
OXSQ,Oxford Square Capital,Capital Markets,200
OXUS,Oxus Acquisition,Blank Check / SPAC,217
OXY,Occidental Petroleum,"Oil, Gas & Consumable Fuels",52450
OYST,Oyster Point Pharma,Biotechnology,235
OZ,"Belpointe PREP, LLC",Real Estate-Development,0
OZK,Bank OZK,Banks,5360
OZON,Ozon Holdings,Internet & Direct Marketing Retail,2510
PAA,"Plains All American Pipeline,","Oil, Gas & Consumable Fuels",7660
PAAS,Pan American Silver,Metals & Mining,5610
PAC,Grupo Aeroportuario del Pacifico,Transportation Infrastructure,6980
PACB,Pacific Biosciences of California,Life Sciences Tools & Services,2360
PACI,PROOF Acquisition I,Blank Check / SPAC,340
PACK,Ranpak Holdings,Containers & Packaging,1790
PACW,PacWest Bancorp,Banks,5270
PACX,Pioneer Merger,Shell Companies,492
PAFO,Pacifico Acquisition,Blank Check / SPAC,75
PAG,Penske Automotive Group,Specialty Retail,7580
PAGP,Plains GP Holdings LP,"Oil, Gas & Consumable Fuels",2830
PAGS,PagSeguro Digital,IT Services,4730
PAHC,Phibro Animal Health,Pharmaceuticals,848
PALI,Palisade Bio,Biotechnology,13
PALT,Paltalk,Software-Application,24
PAM,Pampa Energia,Electric Utilities,1330
PANA,Panacea Acquisition II,Blank Check / SPAC,229
PANL,Pangaea Logistics Solutions,Marine,238
PANW,Palo Alto Networks,Software,54910
PAQC,Provident Acquisition,Blank Check / SPAC,283
PAR,PAR Technology,"Electronic Equipment, Instruments & C...",1070
PARA,Paramount Global,Media,22120
PARAA,Paramount Global,Entertainment,24220
PARR,Par Pacific Holdings,"Oil, Gas & Consumable Fuels",735
PASG,Passage Bio,Biotechnology,179
PATH,UiPath,Software-Infrastructure,14860
PATI,Patriot Transportation Holding,Road & Rail,29
PATK,Patrick Industries,Building Products,1630
PAVM,PAVmed,Health Care Equipment & Supplies,117
PAX,Patria Investments,Asset Management,2220
PAY,Paymentus Holdings,"Electronic Equipment, Instruments & C...",2610
PAYA,Paya Holdings,Software-Infrastructure,760
PAYC,Paycom Software,Software,20020
PAYO,Payoneer Global,Software-Infrastructure,1340
PAYS,PaySign,IT Services,105
PAYX,Paychex,IT Services,44580
PB,Prosperity Bancshares,Banks,6550
PBA,Pembina Pipeline,"Oil, Gas & Consumable Fuels",19970
PBAX,Phoenix Biotech Acquisition,Blank Check / SPAC,229
PBBK,PB Bankshares,Banks-Regional,39
PBCT,People's United Financial,Banks,8690
PBF,PBF Energy,"Oil, Gas & Consumable Fuels",2430
PBFS,Pioneer Bancorp,Thrifts & Mortgage Finance,273
PBFX,PBF Logistics LP,"Oil, Gas & Consumable Fuels",852
PBH,Prestige Consumer Healthcare,Pharmaceuticals,2970
PBHC,Pathfinder Bancorp,Banks,105
PBI,Pitney Bowes,Commercial Services & Supplies,848
PBIP,Prudential Bancorp,Thrifts & Mortgage Finance,132
PBLA,Panbela Therapeutics,Biotechnology,24
PBPB,Potbelly,"Hotels, Restaurants & Leisure",173
PBR,Petroleo Brasileiro,"Oil, Gas & Consumable Fuels",94640
